StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,prolificid,moral_concern_1_1,moral_concern_1_2,moral_concern_1_3,moral_concern_1_4,moral_concern_1_5,moral_concern_1_6,moral_concern_1_7,moral_concern_1_8,moral_concern_1_9,moral_concern_1_10,moral_concern_1_11,moral_concern_1_12,moral_concern_1_13,moral_concern_1_14,moral_concern_1_15,moral_concern_1_16,moral_concern_1_17,moral_concern_1_18,moral_concern_1_19,moral_concern_1_20,moral_concern_1_21,moral_concern_1_22,moral_concern_1_23,moral_concern_1_24,moral_concern_1_25,moral_concern_1_26,moral_concern_1_27,moral_concern_1_28,moral_concern_1_29,moral_concern_1_30,moral_concern_1_31,moral_concern_1_32,moral_concern_1_33,moral_concern_1_34,moral_concern_1_35,moral_concern_1_36,moral_concern_1_37,moral_concern_1_38,moral_concern_1_39,moral_concern_1_40,moral_concern_1_41,moral_concern_1_42,moral_concern_1_43,moral_concern_1_44,moral_concern_1_45,moral_concern_1_46,moral_concern_1_47,moral_concern_1_48,moral_concern_1_49,moral_concern_1_50,moral_concern_1_51,moral_concern_1_52,moral_concern_1_53,moral_concern_1_54,moral-concern_2_1,moral-concern_2_2,moral-concern_2_3,moral-concern_2_4,moral-concern_2_5,moral-concern_2_6,moral-concern_2_7,moral-concern_2_8,moral-concern_2_9,moral-concern_2_10,moral-concern_2_11,moral-concern_2_12,moral-concern_2_13,moral-concern_2_14,moral-concern_2_15,moral-concern_2_16,moral-concern_2_17,moral-concern_2_18,moral-concern_2_19,moral-concern_2_20,moral-concern_2_21,moral-concern_2_22,moral-concern_2_23,moral-concern_2_24,moral-concern_2_25,moral-concern_2_26,moral-concern_2_27,moral-concern_2_28,moral-concern_2_29,moral-concern_2_30,moral-concern_2_31,moral-concern_2_32,moral-concern_2_33,moral-concern_2_34,moral-concern_2_35,moral-concern_2_36,moral-concern_2_37,moral-concern_2_38,moral-concern_2_39,moral-concern_2_40,moral-concern_2_41,moral-concern_2_42,moral-concern_2_43,moral-concern_2_44,moral-concern_2_45,moral-concern_2_46,moral-concern_2_47,moral-concern_2_48,moral-concern_2_49,moral-concern_2_50,moral-concern_2_51,moral-concern_2_52,moral-concern_2_53,moral-concern_2_54,reduce_meat_1,reduce_meat_2,reduce_meat_3,reduce_meat_4,reduce_meat_5,reduce_meat_6,reduce_meat_7,reduce_meat_8,reduce_meat_9,reduce_meat_10,diet,diet_5_TEXT,breakfast_meat,lunch_meat,dinner_meat,age,gender,gender_9_TEXT,nationality,religious,politics,comment
10-04-21 00:08,10-04-21 00:21,0,100,754,1,10-04-21 00:21,R_2urNWmINpnf9JpX,NA,NA,NA,NA,anonymous,EN,605f4cac7e50a05f105aa0ea,8,1,2,2,2,4,4,2,2,3,3,3,2,2,2,3,1,4,3,4,6,6,1,3,3,2,3,3,3,2,8,8,9,9,4,7,4,2,4,8,9,8,2,7,8,1,1,1,1,1,2,2,5,3,9,3,3,8,2,2,1,1,2,3,3,2,3,2,2,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,7,6,8,9,8,7,2,8,2,9,8,8,2,7,9,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,3,3,4,31,0,,185,1,-3,No
10-04-21 00:04,10-04-21 00:21,0,100,1020,1,10-04-21 00:21,R_3O7WqDNrwX6Rosq,NA,NA,NA,NA,anonymous,EN,5fca9266ba48b36c6e8198e3,9,8,9,8,7,9,5,7,7,6,7,4,2,7,1,8,7,1,7,8,9,8,9,6,7,2,2,9,9,9,9,9,9,9,7,7,9,8,9,9,9,9,9,8,9,1,3,9,8,9,6,9,9,6,9,8,9,7,7,7,6,7,7,6,6,9,3,2,1,8,7,1,7,8,9,8,8,6,2,2,2,9,9,9,9,9,9,9,7,7,9,8,8,9,9,9,9,8,9,1,2,1,8,8,7,9,9,7,2,2,2,2,2,2,2,1,1,1,1,,3,6,3,20,1,,185,1,-2,
09-04-21 23:56,10-04-21 00:22,0,100,1542,1,10-04-21 00:22,R_22FT71kbZN1s9vE,NA,NA,NA,NA,anonymous,EN,5a0d8077f2e3460001edb910,7,7,7,7,3,7,4,5,6,1,3,7,3,3,1,5,5,2,6,7,7,6,5,3,2,1,3,6,7,7,8,8,8,7,4,5,4,3,5,2,7,6,5,7,6,2,2,1,8,6,5,2,7,3,7,7,6,7,3,5,3,5,5,2,3,7,1,1,1,5,2,1,4,7,6,5,3,2,1,2,2,7,7,7,8,8,8,5,5,5,5,3,5,4,6,5,4,5,5,2,2,1,6,7,5,2,7,3,2,2,2,2,2,2,1,1,1,1,1,,1,4,6,42,0,,185,0,0,
10-04-21 00:16,10-04-21 00:24,0,100,465,1,10-04-21 00:24,R_6ie61U2DAs7OrWp,NA,NA,NA,NA,anonymous,EN,5d24309d7e87460019593dac,9,9,9,9,9,9,9,9,9,7,8,8,9,7,7,9,9,7,9,9,9,8,9,8,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,7,6,7,7,9,6,9,9,9,9,9,9,9,9,9,9,9,9,7,9,7,6,7,6,9,9,8,9,9,9,8,9,8,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,6,6,6,8,9,7,9,9,9,2,2,2,2,2,2,2,1,1,1,1,,1,7,8,27,1,,9,0,0,None
10-04-21 00:07,10-04-21 00:25,0,100,1076,1,10-04-21 00:25,R_3qmzoi8FgY07BgR,NA,NA,NA,NA,anonymous,EN,5f750fdafb09d517040783ca,9,6,9,5,3,5,4,4,5,3,3,8,4,3,4,8,6,2,5,7,8,7,3,3,2,3,3,9,4,9,9,9,9,8,8,5,7,8,8,8,8,8,9,8,8,2,2,2,9,9,9,9,9,9,5,4,4,3,4,3,4,3,5,2,5,8,4,2,2,5,6,3,4,6,7,5,3,4,1,2,4,5,4,8,8,8,8,5,6,1,3,6,6,1,5,5,8,8,6,1,1,1,8,7,6,8,8,8,2,2,2,2,2,2,2,1,1,1,1,,1,5,5,24,0,,185,0,0,nope
10-04-21 00:08,10-04-21 00:26,0,100,1050,1,10-04-21 00:26,R_3R24s4uSKkTpIy2,NA,NA,NA,NA,anonymous,EN,5e38e79295ff561112eae457,5,5,4,3,3,3,3,3,3,2,3,2,2,2,2,3,3,2,3,3,6,3,4,3,3,2,3,4,6,6,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,6,2,2,7,7,5,5,5,5,3,3,3,3,3,3,2,3,2,2,2,2,4,3,2,3,4,6,3,4,3,3,2,3,4,6,6,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,5,2,2,7,7,5,2,2,1,1,1,1,1,1,1,1,1,,7,8,7,35,1,,185,0,-2,
10-04-21 00:15,10-04-21 00:28,0,100,751,1,10-04-21 00:28,R_2b3hLSlMOiPVBgv,NA,NA,NA,NA,anonymous,EN,5a60a65a31b87a0001c6b7b0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,9,9,7,5,5,5,3,5,5,9,1,5,5,5,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,7,7,5,5,4,5,5,9,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,8,8,57,1,,9,0,2,
10-04-21 00:14,10-04-21 00:30,0,100,918,1,10-04-21 00:30,R_3PsH8DGvDvHnLEB,NA,NA,NA,NA,anonymous,EN,55b1add5fdf99b6731f04c5a,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,9,6,6,5,3,5,5,7,6,5,5,7,4,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,9,6,6,5,3,5,5,7,7,6,5,7,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,,4,4,5,41,0,,185,0,-2,
10-04-21 00:26,10-04-21 00:33,0,100,436,1,10-04-21 00:33,R_ag89WDdaZoT6RBD,NA,NA,NA,NA,anonymous,EN,5af85a3223708c000159b3ce,8,4,6,3,3,4,3,4,3,2,2,3,2,1,1,3,2,1,2,2,6,3,4,5,2,1,2,6,5,6,9,9,9,7,8,9,7,5,4,6,4,6,8,8,8,2,1,2,4,5,6,2,6,4,8,3,5,3,4,3,2,3,3,2,2,3,2,1,1,2,2,1,2,3,4,3,4,4,2,2,2,6,3,5,9,9,9,6,6,9,6,5,4,4,4,5,8,8,6,2,2,1,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,,3,7,7,30,0,,9,0,-2,
10-04-21 00:29,10-04-21 00:38,0,100,550,1,10-04-21 00:38,R_2DLyixk9LiX1C97,NA,NA,NA,NA,anonymous,EN,5da8d0f95af0e400163fdfe6,8,8,7,8,7,7,7,8,7,3,6,6,2,2,2,7,5,2,7,7,8,6,7,6,7,4,7,7,7,7,8,8,9,7,7,7,7,5,7,4,7,7,7,7,7,2,2,2,7,4,4,9,9,6,8,8,7,7,7,7,7,7,7,3,6,6,4,3,3,7,6,3,7,7,7,7,7,7,7,5,7,7,7,7,8,8,9,7,7,7,7,5,7,4,7,7,7,7,7,2,2,2,7,5,5,9,9,7,2,2,2,2,2,2,2,2,2,2,1,,1,5,8,24,0,,9,1,-2,
10-04-21 00:31,10-04-21 00:38,0,100,421,1,10-04-21 00:38,R_12bPfphsQorIdZ2,NA,NA,NA,NA,anonymous,EN,5ebe429822b290049eef91d1,7,7,7,7,7,7,7,7,6,5,3,4,2,3,3,6,5,3,6,6,7,7,7,3,3,2,5,7,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,4,3,8,7,5,7,7,7,6,6,6,6,6,6,4,4,5,2,3,2,6,6,2,5,6,6,6,6,3,3,3,4,7,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,3,4,8,7,5,2,2,2,2,2,2,2,2,2,2,1,,3,6,6,31,1,,9,1,-1,
09-04-21 23:53,10-04-21 00:38,0,100,2713,1,10-04-21 00:38,R_1pDyMI5uZN2anD1,NA,NA,NA,NA,anonymous,EN,605d5a6066ab82b353e53c15,9,9,9,9,9,9,9,9,9,5,7,9,1,1,1,5,5,1,1,9,9,9,9,5,5,1,6,9,9,9,9,9,9,7,5,7,7,1,5,1,1,5,5,5,7,1,1,1,9,9,3,5,9,1,9,9,9,9,9,9,9,9,9,5,6,9,1,1,1,5,5,1,3,9,9,9,9,5,5,1,5,9,9,9,9,9,9,7,7,7,7,7,5,7,5,7,7,7,7,1,1,1,8,9,5,5,9,1,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,24,0,,185,0,0,
10-04-21 00:31,10-04-21 00:38,0,100,420,1,10-04-21 00:38,R_1ib5KdEioz5wtpb,NA,NA,NA,NA,anonymous,EN,5fb28beac95e4c889a5e63b2,9,9,9,9,9,9,9,9,9,9,9,9,5,5,1,9,9,5,5,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,9,5,5,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,9,9,1,5,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,9,5,5,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,,8,8,8,46,0,,9,0,-3,
10-04-21 00:39,10-04-21 00:45,0,100,367,1,10-04-21 00:45,R_2EzNnbd1CZCT2C8,NA,NA,NA,NA,anonymous,EN,5ef595c0b4fd3d1f52f995e3,7,7,5,7,6,6,5,5,4,2,2,5,2,1,2,3,8,1,5,7,6,5,5,3,2,2,3,7,7,6,9,9,9,8,6,9,6,6,6,1,6,1,6,6,6,2,1,1,5,4,5,6,7,6,7,7,5,6,5,4,5,5,5,2,3,5,3,2,2,3,7,1,4,4,5,4,6,4,3,3,3,5,7,7,9,9,9,6,6,8,6,6,6,1,6,1,6,6,6,1,1,1,5,4,4,5,5,5,2,2,1,1,1,1,1,1,1,1,1,,2,8,8,30,1,,9,0,0,
10-04-21 00:43,10-04-21 00:48,0,100,346,1,10-04-21 00:48,R_2Yyo3FPN6sBaRbJ,NA,NA,NA,NA,anonymous,EN,5bb6faf4f6d0bd00019e12f4,9,6,8,7,8,8,8,7,8,8,9,9,8,8,4,9,9,9,7,9,9,8,9,8,6,8,7,9,9,9,6,9,9,5,5,5,8,4,7,4,2,5,8,8,8,4,4,3,9,8,5,9,9,5,9,8,8,8,8,9,8,8,8,8,9,9,8,8,7,9,9,9,8,9,9,9,9,8,7,9,7,9,9,9,5,9,9,6,5,5,7,4,7,4,2,5,7,8,7,4,4,4,9,8,6,9,9,7,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,47,1,,9,0,-3,"I realise it's a bit daft saying I'd give up meat for a week when I'm already a vegetarian. I would like to point out that I would also give up dairy for a week (which I currently eat), and I recognise dairy has animal cruelty consequences as well as environmental ones."
10-04-21 00:38,10-04-21 00:49,0,100,682,1,10-04-21 00:49,R_21mpdMze4LKG3IO,NA,NA,NA,NA,anonymous,EN,603e69a782d6b0e4dffc59ce,9,9,9,7,9,6,9,9,9,5,9,9,9,9,9,9,9,8,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,6,9,9,9,8,9,9,9,9,9,8,9,8,9,9,9,9,9,9,9,9,6,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,2,2,2,2,2,1,1,1,1,1,1,,4,4,2,28,0,,185,1,-2,It was an interesting study
10-04-21 00:45,10-04-21 00:55,0,100,577,1,10-04-21 00:55,R_1LFmPFiyCZvtBNn,NA,NA,NA,NA,anonymous,EN,5ff582b0609c4600099f8b0e,9,6,5,2,3,3,3,2,3,4,4,6,2,2,1,5,5,1,2,6,7,7,4,5,1,2,2,7,5,7,9,9,9,6,8,8,6,7,7,7,8,8,7,7,6,1,1,1,1,1,1,2,1,1,9,4,4,2,3,3,3,2,3,3,3,6,1,2,1,3,2,1,2,4,7,6,5,4,1,3,1,6,6,6,9,9,9,7,8,8,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,3,1,1,2,2,2,1,1,1,1,1,1,1,1,,2,3,7,27,1,,9,1,0,
10-04-21 00:49,10-04-21 00:57,0,100,427,1,10-04-21 00:57,R_2EAiznuWVGZUXLv,NA,NA,NA,NA,anonymous,EN,5df40af99a993f2f579cc332,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,7,7,6,6,7,6,7,6,6,6,6,6,7,7,7,8,7,9,7,7,7,7,5,7,6,7,7,7,7,7,4,4,3,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,7,6,6,6,7,7,6,6,6,5,5,6,6,7,7,8,8,9,7,7,7,7,5,7,6,7,7,7,7,7,4,4,3,7,7,6,7,7,6,2,2,2,2,1,1,1,1,1,1,1,,1,5,5,26,1,,9,1,-2,
10-04-21 00:50,10-04-21 00:58,0,100,442,1,10-04-21 00:58,R_3qxuv307zYsReMV,NA,NA,NA,NA,anonymous,EN,603102437a7927fc580e5f57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,9,9,9,6,6,8,6,6,6,7,5,6,6,9,6,1,1,1,5,5,5,5,5,1,1,1,1,5,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,5,1,1,5,1,1,1,9,9,9,6,8,8,6,6,6,6,6,8,6,9,8,1,1,1,5,1,1,1,5,1,2,2,2,2,2,2,1,1,1,1,1,,1,1,5,36,0,,9,1,0,
10-04-21 00:54,10-04-21 00:59,0,100,266,1,10-04-21 00:59,R_1kNsrRQ98dlIy0c,NA,NA,NA,NA,anonymous,EN,5fe7adc9e6b2816666cab9ea,6,4,5,3,6,3,3,5,4,3,3,4,2,1,1,5,5,1,3,6,5,4,4,5,1,4,2,6,6,6,9,9,9,9,9,9,9,6,9,8,9,9,9,9,5,1,1,1,4,5,4,7,5,5,7,5,5,4,6,5,4,5,4,5,4,3,2,1,1,5,5,2,4,5,5,5,5,3,1,2,1,6,7,6,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,1,1,1,4,5,4,7,4,5,2,2,2,1,1,1,1,1,1,1,1,,1,5,6,23,1,,9,0,-1,none
10-04-21 00:51,10-04-21 01:02,0,100,635,1,10-04-21 01:02,R_3emAQ6irkR2RQE0,NA,NA,NA,NA,anonymous,EN,5871353dd6df7000018746ca,8,6,7,5,4,6,3,5,4,4,7,7,4,2,2,6,4,2,1,6,8,6,6,3,3,4,2,3,8,6,9,9,9,5,6,7,6,2,3,2,2,5,8,8,8,1,1,1,8,3,5,8,8,1,8,7,7,4,4,5,3,4,3,3,7,8,3,2,2,7,3,2,2,6,7,7,7,4,2,4,3,4,7,6,9,9,9,5,6,7,4,2,2,2,2,6,8,8,8,1,1,1,8,3,4,8,7,1,2,2,2,2,2,2,2,2,2,2,1,,1,1,3,45,0,,9,0,-2,
10-04-21 00:55,10-04-21 01:02,0,100,418,1,10-04-21 01:02,R_2wL8QEg8gm1Z7k8,NA,NA,NA,NA,anonymous,EN,5c90a959ec114b0001418406,9,9,9,7,9,8,8,8,8,6,8,9,4,6,3,8,8,7,6,8,9,9,7,9,7,8,6,8,7,9,9,9,9,8,8,8,8,7,7,7,7,9,9,9,9,3,4,1,9,9,7,9,9,9,9,9,6,6,8,9,9,6,9,6,8,9,4,6,3,8,8,4,6,8,9,9,8,8,4,7,4,8,8,8,9,9,9,8,8,7,9,7,7,6,6,8,9,9,9,5,5,1,8,8,7,9,9,7,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,30,0,,9,0,-3,all good
10-04-21 01:03,10-04-21 01:10,0,100,379,1,10-04-21 01:10,R_D63fB6WJc4GIEiR,NA,NA,NA,NA,anonymous,EN,5c093a3f600aff0001d7002c,9,7,6,7,6,6,4,7,5,3,4,4,1,1,1,2,2,1,6,5,8,4,3,2,2,1,3,7,6,8,9,9,9,6,5,5,7,3,5,2,5,6,5,8,7,1,1,1,3,4,5,4,5,6,8,4,7,5,4,6,4,5,5,1,4,4,2,1,1,2,2,1,5,5,8,3,3,2,1,1,4,6,6,7,9,9,9,6,5,5,6,3,5,5,7,5,5,7,7,1,1,1,4,4,4,4,6,6,1,1,1,1,1,1,1,1,1,1,1,,6,8,8,42,1,,9,0,0,
10-04-21 01:08,10-04-21 01:13,0,100,310,1,10-04-21 01:13,R_e3a1D3JY8ERw8Nz,NA,NA,NA,NA,anonymous,EN,5f98d363ea1db61fcd0b4aaf,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,9,9,5,8,9,9,9,8,9,8,5,8,9,9,9,9,9,9,9,8,9,9,8,9,6,7,9,9,8,9,7,9,6,6,6,6,6,6,5,9,9,9,9,9,9,9,9,9,9,9,9,6,5,5,9,9,6,7,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,7,9,7,9,9,9,8,9,7,8,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,31,0,,9,0,-2,
10-04-21 01:06,10-04-21 01:16,0,100,564,1,10-04-21 01:16,R_1ocEUXWZGTI4mFs,NA,NA,NA,NA,anonymous,EN,5ff8559efaa79c0009293f9e,9,8,7,6,7,6,6,7,6,2,4,4,1,2,1,5,4,1,6,6,7,6,6,5,4,4,5,7,8,8,8,9,9,6,6,6,6,6,6,6,7,7,6,7,7,1,1,1,2,2,2,3,3,1,9,8,7,6,7,6,6,7,6,2,4,5,1,1,2,6,3,1,6,6,7,6,6,5,4,4,5,6,8,8,6,9,9,6,6,6,6,6,6,6,6,6,6,7,6,1,1,1,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,,1,1,6,19,1,,9,0,-1,
10-04-21 01:07,10-04-21 01:16,0,100,499,1,10-04-21 01:16,R_31slRXOB8dyz2Cn,NA,NA,NA,NA,anonymous,EN,5eb3c0005275541b1a504189,9,7,7,5,7,7,7,7,8,1,5,3,1,2,1,6,6,1,3,6,8,4,3,2,1,1,3,7,7,8,9,9,9,7,8,8,8,7,7,8,8,8,7,8,6,1,1,1,7,7,2,8,4,7,9,8,7,4,5,6,6,5,6,1,4,2,1,1,1,1,6,1,3,6,7,5,4,2,1,1,1,7,7,7,9,9,9,7,8,8,6,7,6,8,8,8,7,8,7,1,1,1,8,7,3,8,2,7,1,1,1,1,1,1,1,1,1,1,1,,3,8,8,37,1,,9,0,1,
10-04-21 01:09,10-04-21 01:16,0,100,453,1,10-04-21 01:16,R_24x6OkQp2ds73SP,NA,NA,NA,NA,anonymous,EN,5e68c92e07851716cc24cd34,7,6,6,6,6,6,6,6,6,5,5,4,5,5,5,6,6,4,5,5,5,6,5,6,5,5,5,6,6,6,9,9,9,9,7,8,7,6,7,4,4,8,7,7,7,3,1,4,4,4,4,7,7,3,6,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,7,7,8,7,6,7,6,7,7,7,7,7,1,1,1,5,4,1,6,7,5,2,2,2,2,2,1,1,1,1,1,1,,2,4,4,37,1,,9,0,-1,Good luck with your research
10-04-21 01:08,10-04-21 01:17,0,100,517,1,10-04-21 01:17,R_4VGICgrsWO6jMDT,NA,NA,NA,NA,anonymous,EN,5f20a850b6d5ed3d186bc3c3,4,3,2,2,3,2,3,3,4,3,1,7,3,2,1,5,5,3,4,4,8,8,3,6,2,2,2,9,9,9,5,1,5,1,2,3,2,3,2,1,3,5,5,2,6,5,1,9,1,1,1,8,7,1,3,2,2,4,2,2,4,2,3,3,2,2,5,2,1,4,5,2,4,5,9,9,3,5,2,5,2,9,9,9,5,2,5,1,2,2,1,2,2,1,1,3,4,4,5,2,1,6,1,1,1,9,9,1,2,2,2,1,1,1,1,1,1,1,1,,2,5,7,35,0,,9,0,0,
10-04-21 01:03,10-04-21 01:18,0,100,885,1,10-04-21 01:18,R_1n78G0E2ReEKqtZ,NA,NA,NA,NA,anonymous,EN,5c34ef477fad0e0001f8bd4d,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,9,5,5,5,5,5,5,5,5,5,5,6,5,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,5,5,5,5,5,5,5,5,5,5,6,5,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,,1,6,6,32,1,,9,0,0,none
10-04-21 01:13,10-04-21 01:20,0,100,457,1,10-04-21 01:20,R_Wv4oAskd7NyaK3f,NA,NA,NA,NA,anonymous,EN,5f4f3b17537e93193910c80f,8,8,6,6,5,6,5,6,6,5,6,6,6,5,5,6,6,5,6,6,6,6,6,6,6,5,7,6,6,6,8,6,8,5,5,6,7,6,6,4,6,7,6,7,7,3,2,2,5,5,3,4,5,2,8,8,6,6,6,5,6,6,6,5,6,6,5,5,5,6,6,4,5,6,6,5,6,5,6,4,6,6,6,6,8,6,8,6,6,6,6,5,6,4,6,7,6,7,6,2,2,2,5,4,2,5,5,2,2,1,1,1,1,1,1,1,1,1,1,,1,4,6,42,1,,9,0,-1,
10-04-21 01:14,10-04-21 01:21,0,100,401,1,10-04-21 01:21,R_zTKfGlxFwZ6x24V,NA,NA,NA,NA,anonymous,EN,5c25a73d70d93a000120a249,6,4,4,3,4,3,3,3,4,1,2,3,1,1,1,1,2,1,2,2,3,2,2,1,1,1,2,4,4,5,9,9,9,8,7,8,6,3,6,4,5,6,5,7,7,1,1,1,2,1,1,3,4,2,7,5,4,2,3,3,3,2,3,1,2,3,1,1,1,1,2,1,2,2,2,2,3,2,2,1,2,3,6,4,9,9,9,8,6,7,6,3,5,4,5,7,5,8,8,1,1,1,2,1,1,3,3,2,2,2,2,2,2,2,1,1,1,1,1,,1,5,7,27,0,,9,0,-2,
10-04-21 01:17,10-04-21 01:25,0,100,469,1,10-04-21 01:25,R_1INuIBIPFBctTfw,NA,NA,NA,NA,anonymous,EN,603c873fa3d28fa1d9da0e71,5,4,4,5,3,3,3,3,4,3,3,3,4,5,2,3,3,3,3,5,6,5,4,3,3,4,3,6,5,4,8,7,9,6,6,6,6,5,7,4,6,6,5,6,6,4,5,4,3,4,4,4,5,3,5,4,4,5,3,3,2,3,3,2,3,5,3,4,3,2,4,3,3,4,4,4,6,3,3,4,3,5,5,4,8,7,9,6,6,6,6,5,7,5,7,6,6,6,6,4,5,6,5,4,3,4,4,3,2,1,1,1,1,1,1,1,1,1,1,,6,7,8,27,1,,9,1,1,
10-04-21 01:14,10-04-21 01:30,0,100,957,1,10-04-21 01:30,R_31BorQw07SWOW8W,NA,NA,NA,NA,anonymous,EN,5eba4f20acbeb60009264157,8,6,7,5,5,5,5,6,5,5,5,7,6,6,5,5,7,5,5,7,7,5,8,6,5,5,6,8,7,8,8,7,8,6,7,6,6,5,6,6,6,6,6,6,6,5,4,5,7,5,5,8,8,8,5,6,7,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,7,8,5,8,5,5,5,5,8,8,8,8,7,8,6,7,6,6,5,5,6,6,6,6,6,6,5,4,5,8,5,5,8,8,8,2,2,2,2,2,2,2,2,2,2,4,,1,1,3,59,0,,9,0,-2,I do care more about endangered animals than some humans on this planet. Animals need my concern more than some human groups. I have always been attracted to animals and I am becoming increasingly aware of their emotions and their undervalued/judged intelligence levels.
10-04-21 01:18,10-04-21 01:31,0,100,787,1,10-04-21 01:31,R_2whtThmwIJacaXx,NA,NA,NA,NA,anonymous,EN,5a010c1a120fb300019480d5,5,3,5,4,5,5,5,5,5,5,5,6,5,5,3,7,5,5,5,6,7,5,5,5,4,5,5,6,6,7,7,7,7,7,7,7,7,5,7,6,6,7,7,7,8,6,4,6,5,5,3,7,6,5,2,7,4,1,1,3,1,1,1,1,1,4,1,1,1,5,3,1,1,5,8,3,1,1,3,1,1,5,9,6,9,9,9,8,9,9,7,5,7,5,5,8,6,8,7,3,1,1,6,1,1,8,6,1,2,2,2,2,2,2,2,2,2,1,2,,1,1,3,58,1,,9,0,-2,
10-04-21 01:07,10-04-21 01:38,0,100,1814,1,10-04-21 01:38,R_1OwRYsmRpLWNZeR,NA,NA,NA,NA,anonymous,EN,5ec8afbb011f3738f38f9a36,8,3,4,7,7,6,6,5,3,3,5,5,5,6,4,7,7,4,1,6,7,3,6,2,4,4,2,6,5,6,6,7,7,4,4,7,2,2,2,5,8,4,6,4,2,1,1,1,5,6,6,5,6,1,6,3,4,6,5,5,6,4,6,2,5,6,7,5,3,6,6,6,6,4,6,2,7,6,2,6,6,7,6,5,6,7,7,7,7,7,4,6,1,6,9,3,4,4,2,1,1,1,6,6,6,6,6,5,1,2,1,1,1,1,1,1,1,1,1,,3,4,5,34,1,,9,0,0,Nope
